Date,Département,Marque,Modele,Annee,Km,Cabine,Boîte vitesse,Carburant,Puissance réelle (ch),Prix (TTC),Carrosserie,Coffre,Réhausse,Date installation benne,Mention benne JPM,Garantie (mois),Lien,S1 vendu,S2 vendu,S4 vendu,Modification Prix,Prix initial
09/03/2020,15,Renault,Maxity,2014,135000,SC,Manuelle,Diesel,140,18420,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941798426.htm?ac=4051296304,Oui,Oui,,,
09/03/2020,80,Iveco,Daily,2000,167000,SC,Manuelle,Diesel,110,9000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941729840.htm?ac=4051296304,Oui,Oui,,,
09/03/2020,28,Mercedes,Sprinter,2011,119500,SC,Manuelle,Diesel,130,17500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941719220.htm?ac=4051296304,Non,NA,NA,Oui,
09/03/2020,29,Peugeot,Boxer,2018,26430,SC,Manuelle,Diesel,130,22900,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1911567807.htm?ac=4051296304,Non,Non,,,
09/03/2020,33,Iveco,Daily,2013,107000,SC,Manuelle,Diesel,130,18000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941702304.htm?ac=4051296304,Oui,Oui,,,
09/03/2020,38,Ford,Transit,2002,73751,DC,Manuelle,Diesel,75,9100,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1879213737.htm?ac=4051296304,Non,Non,,,
09/03/2020,2,Renault,Master,2016,140008,SC,Manuelle,Diesel,135,17900,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1941690091.htm?ac=4051296304,Non,Non,,,
09/03/2020,26,Renault,Master,2016,120957,DC,Manuelle,Diesel,130,17990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1934580253.htm?ac=4051296304,Non,Non,,,
09/03/2020,44,Iveco,Daily,2018,60326,SC,Manuelle,Diesel,140,29388,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1941885391.htm?ac=4051296304,Non,Non,,,
09/03/2020,44,Iveco,Daily,2018,42964,SC,Manuelle,Diesel,140,28788,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1942110139.htm,Non,Non,,,
10/03/2020,77,Iveco,Daily,2021,204,SC,Manuelle,Diesel,150,37080,Benne origine,Non,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1690749086.htm?ac=4051296304,Non,Oui,,,
10/03/2020,85,Citroen,Jumper,2016,27900,SC,Manuelle,Diesel,130,22800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1763896501.htm?ac=4051296304,Non,Non,,,
10/03/2020,91,Renault,Master,2015,124453,SC,Manuelle,Diesel,125,17990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1757629566.htm?ac=4051296304,Non,Non,,,Coffre spécial TP
10/03/2020,85,Iveco,Daily,2012,154600,SC,Manuelle,Diesel,130,16680,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1879741300.htm?ac=4051296304,Non,Non,,,
10/03/2020,9,Iveco,Daily,2017,98000,DC,Manuelle,Diesel,140,13500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942359034.htm?ac=4051296304,Oui,Oui,,,
10/03/2020,9,Mercedes,Sprinter,2015,242000,DC,Manuelle,Diesel,130,9500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942355181.htm?ac=4051296304,Oui,Oui,,,
10/03/2020,57,Iveco,Daily,2018,43939,DC,Manuelle,Diesel,140,32280,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1942387627.htm?ac=4051296304,Non,Non,,,
10/03/2020,50,Citroen,Jumper,2016,11766,SC,Manuelle,Diesel,130,21490,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1842372624.htm?ac=4051296304,Non,Non,,,
10/03/2020,62,Peugeot,Boxer,2009,135000,DC,Manuelle,Diesel,120,10990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1937297203.htm?ac=4051296304,Non,Non,,,
10/03/2020,7,Iveco,Daily,2019,43000,DC,Manuelle,Diesel,140,27600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1792926382.htm?ac=4051296304,Non,Non,,,
10/03/2020,62,Fiat,Ducato,2016,120902,SC,Manuelle,Diesel,130,16990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942219129.htm?ac=4051296304,Non,Non,,,
10/03/2020,48,Fiat,Ducato,2017,27450,DC,Manuelle,Diesel,130,22686,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1892284733.htm?ac=4051296304,Non,Non,,,
10/03/2020,2,Iveco,Daily,2009,250450,SC,Manuelle,Diesel,122,10000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942930502.htm?ac=4051296304,Oui,Oui,,,
10/03/2020,57,Iveco,Daily,2014,108655,SC,Manuelle,Diesel,130,18540,Benne Neuve,Non,Non,2020,Oui,0,https://www.leboncoin.fr/utilitaires/1942929421.htm?ac=4051296304,Non,Non,,,
10/03/2020,26,Iveco,Daily,2008,271120,SC,Manuelle,Diesel,150,10440,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1942903601.htm?ac=4051296304,Non,Non,,,
10/03/2020,25,Citroen,Jumper,2010,209000,DC,Manuelle,Diesel,120,9900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942869622.htm?ac=4051296304,Non,Oui,,,
10/03/2020,62,Citroen,Jumper,2014,40225,DC,Manuelle,Diesel,110,19990,Benne origine,Non,Oui,NA,NA,3,https://www.leboncoin.fr/utilitaires/1942840911.htm?ac=4051296304,Non,Non,,,
10/03/2020,83,Nissan,Cabstar,2010,153000,SC,Manuelle,Diesel,110,14500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942823590.htm?ac=4051296304,Oui,Oui,,,
10/03/2020,37,Nissan,Cabstar,2009,190100,SC,Manuelle,Diesel,110,16776,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938841413.htm?ac=4051296304,Non,Non,,,
10/03/2020,78,Renault,Maxity,2008,120000,SC,Manuelle,Diesel,130,9400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942467207.htm?ac=4051296304,Non,Oui,,Oui,10000
10/03/2020,59,Mercedes,Sprinter,2021,300,DC,Manuelle,Diesel,163,44388,Benne origine,Non,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1837524833.htm?ac=4051296304,Non,Non,,,
10/03/2020,59,Mercedes,Sprinter,2021,300,SC,Manuelle,Diesel,143,41988,Benne origine,Oui,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1836382879.htm?ac=4051296304,Non,Non,,,
10/03/2020,34,Iveco,Daily,2018,44000,SC,Manuelle,Diesel,140,27900,Benne origine,Non,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1942703358.htm?ac=4051296304,Non,Non,,,
10/03/2020,45,Renault,Master,2006,148000,SC,Manuelle,Diesel,120,6000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942688371.htm?ac=4051296304,Oui,Oui,,,
10/03/2020,50,Citroen,Jumper,2018,50900,SC,Manuelle,Diesel,130,22790,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1938380117.htm?ac=4051296304,Non,Non,,,
10/03/2020,50,Citroen,Jumper,2018,22600,SC,Manuelle,Diesel,130,23990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1938327552.htm?ac=4051296304,Non,Non,,,
10/03/2020,66,Ford,Transit,2013,54697,SC,Manuelle,Diesel,125,15990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1933357345.htm?ac=4051296304,Non,Non,,,
10/03/2020,21,Fiat,Ducato,2016,74331,SC,Manuelle,Diesel,130,19200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1932824242.htm?ac=4051296304,Non,Non,,,
10/03/2020,1,Citroen,Jumper,2017,37000,DC,Manuelle,Diesel,163,16800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942633552.htm?ac=4051296304,Oui,Oui,,,
10/03/2020,34,Citroen,Jumper,2018,20000,SC,Manuelle,Diesel,130,24000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924974760.htm?ac=4051296304,Non,Non,,,
10/03/2020,22,Citroen,Jumper,2015,45500,SC,Manuelle,Diesel,110,18500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1942531447.htm?ac=4051296304,Non,Non,,,
10/03/2020,6,Ford,Transit,2005,112000,SC,Manuelle,Diesel,115,9000,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1939476236.htm?ac=4051296304,Non,Oui,,,
10/03/2020,44,Iveco,Daily,2011,169737,SC,Manuelle,Diesel,150,16788,Benne repeinte,Oui,Non,2021,JPM,3,https://www.leboncoin.fr/utilitaires/1942508162.htm?ac=4051296304,Oui,Oui,,,
11/03/2020,17,Iveco,Daily,2017,70000,SC,Manuelle,Diesel,140,29640,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1924885434.htm?ac=4051296304,Non,Non,,,
11/03/2020,26,Renault,Master,2018,83165,DC,Manuelle,Diesel,130,21990,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1943092863.htm?ac=4051296304,Non,Non,,,
11/03/2020,85,Nissan,Cabstar,2008,199850,SC,Manuelle,Diesel,110,10000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943085150.htm?ac=4051296304,Oui,Oui,,,
11/03/2020,84,Renault,Master,2016,67044,SC,Manuelle,Diesel,125,10200,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1943072480.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,27,Renault,Master,2013,140472,SC,Manuelle,Diesel,100,18400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943508293.htm?ac=4051296304,Non,Non,,,
12/03/2020,77,Nissan,Cabstar,2005,208000,DC,Manuelle,Diesel,130,3690,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943422627.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,78,Ford,Transit,2008,207000,SC,Manuelle,Diesel,115,7990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943419908.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,10,Peugeot,Boxer,2015,123000,SC,Manuelle,Diesel,136,15000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943415175.htm?ac=4051296304,Non,Non,,,
12/03/2020,83,Iveco,Daily,2011,146500,SC,Manuelle,Diesel,130,15500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943410302.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,67,Iveco,Daily,2018,45339,DC,Manuelle,Diesel,136,31800,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1943508320.htm?ac=4051296304,Non,Non,,,
12/03/2020,38,Iveco,Daily,2010,97000,SC,Manuelle,Diesel,150,15500,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1935790763.htm?ac=4051296304,Non,Non,,,
12/03/2020,33,Ford,Transit,2012,95000,SC,Manuelle,Diesel,155,18200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1949988745.htm?ac=4051296304,Non,Non,,Oui,20000
12/03/2020,56,Ford,Transit,2013,140000,DC,Manuelle,Diesel,155,14900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943368637.htm?ac=4051296304,Non,Non,,,
12/03/2020,2,Iveco,Daily,2007,195000,SC,Manuelle,Diesel,126,13500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943364473.htm?ac=4051296304,Non,Non,,,
12/03/2020,13,Iveco,Daily,2013,188000,SC,Manuelle,Diesel,93,15500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943342031.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,44,Renault,Maxity,2012,180000,SC,Manuelle,Diesel,140,13490,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943323754.htm?ac=4051296304,Non,NA,NA,Oui,
12/03/2020,86,Mercedes,Sprinter,2018,29585,SC,Manuelle,Diesel,163,35988,Benne origine,Oui,Oui,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1943312607.htm?ac=4051296304,Non,Non,,,
12/03/2020,27,Iveco,Daily,2007,209150,SC,Manuelle,Diesel,97,8500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943281652.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,13,Nissan,Cabstar,2008,210000,SC,Manuelle,Diesel,130,5900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943262013.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,66,Iveco,Daily,2018,27880,SC,Manuelle,Diesel,136,28800,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1910758334.htm?ac=4051296304,Non,Oui,,,
12/03/2020,85,Iveco,Daily,2016,65500,SC,Manuelle,Diesel,130,25440,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943221441.htm?ac=4051296304,Oui,Oui,,,
12/03/2020,41,Iveco,Daily,2017,70000,DC,Manuelle,Diesel,150,28500,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1907249497.htm?ac=4051296304,Non,NA,NA,Oui,
12/03/2020,51,Renault,Master,2016,25638,DC,Manuelle,Diesel,125,23880,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1886912853.htm?ac=4051296304,Non,Oui,,,
12/03/2020,45,Renault,Master,2010,146767,SC,Manuelle,Diesel,100,13990,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943509793.htm?ac=4051296304,Non,Non,,,
12/03/2020,45,Ford,Transit,2017,57800,SC,Manuelle,Diesel,130,23900,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1933917717.htm?ac=4051296304,Non,Non,,,
13/03/2020,28,Mercedes,Sprinter,2011,119500,SC,Manuelle,Diesel,130,16500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1944275239.htm?ac=4051296304,Oui,Oui,,Oui,17500
15/03/2020,69,Iveco,Daily,2006,165000,SC,Manuelle,Diesel,120,14400,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1929401174.htm?ac=4051296304,Oui,Oui,,Oui,17880
16/03/2020,34,Renault,Master,2013,65000,SC,Manuelle,Diesel,125,16700,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946024652.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,75,Renault,Master,2020,7500,DC,Manuelle,Diesel,145,29400,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1946136089.htm?ac=4051296304,Non,Non,,,
16/03/2020,54,Renault,Master,2007,146800,SC,Manuelle,Diesel,125,9500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946115450.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,84,Iveco,Daily,2009,141000,SC,Manuelle,Diesel,150,12500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946101881.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,60,Renault,Maxity,2010,154000,SC,Manuelle,Diesel,130,10000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946062684.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,14,Ford,Transit,2018,28621,SC,Manuelle,Diesel,170,24990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1946143598.htm?ac=4051296304,Non,Non,,,
16/03/2020,63,Ford,Transit,2011,103529,DC,Manuelle,Diesel,115,13198,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1941915443.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,33,Ford,Transit,2007,124600,SC,Manuelle,Diesel,115,11880,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1945938271.htm?ac=4051296304,Non,Non,,,
16/03/2020,22,Renault,Master,2015,119758,SC,Manuelle,Diesel,165,22788,Benne origine,Oui,Oui,NA,NA,3,https://www.leboncoin.fr/utilitaires/1931081729.htm?ac=4051296304,Non,Non,,,
16/03/2020,22,Citroen,Jumper,2018,39490,SC,Manuelle,Diesel,130,21588,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1921365106.htm?ac=4051296304,Non,Non,,,
16/03/2020,22,Renault,Master,2015,81664,SC,Manuelle,Diesel,135,26388,Benne origine,Oui,Oui,NA,NA,3,https://www.leboncoin.fr/utilitaires/1939383267.htm?ac=4051296304,Non,Non,,,
16/03/2020,38,Renault,Maxity,2013,107000,SC,Manuelle,Diesel,140,16800,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946846454.htm?ac=4051296304,Non,Non,,,
16/03/2020,14,Citroen,Jumper,2018,17035,SC,Manuelle,Diesel,130,22500,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1943890883.htm?ac=4051296304,Non,Oui,,,
16/03/2020,35,Peugeot,Boxer,2018,23935,SC,Manuelle,Diesel,130,24490,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1922127960.htm?ac=4051296304,Non,Non,,,
16/03/2020,35,Peugeot,Boxer,2018,26783,SC,Manuelle,Diesel,130,23990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1871624103.htm?ac=4051296304,Non,Non,,,
16/03/2020,24,Iveco,Daily,2016,64500,DC,Manuelle,Diesel,130,27000,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1945864792.htm?ac=4051296304,Non,Non,,,
16/03/2020,14,Ford,Transit,2018,23666,SC,Manuelle,Diesel,170,24490,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1946143154.htm?ac=4051296304,Non,Non,,,
16/03/2020,91,Renault,Master,2015,124000,SC,Manuelle,Diesel,125,16900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1954754803.htm?ac=4051296304,Non,Non,,,
16/03/2020,63,Fuso,Canter,2015,53188,SC,Manuelle,Diesel,150,17500,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943777229.htm?ac=4051296304,Non,Non,,,
16/03/2020,63,Fuso,Canter,2015,57251,SC,Manuelle,Diesel,150,17200,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1943769767.htm?ac=4051296304,Non,Non,,,
16/03/2020,26,Renault,Master,2018,64152,DC,Manuelle,Diesel,165,30000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937494859.htm?ac=4051296304,Non,Non,,,
16/03/2020,14,Ford,Transit,2018,18553,SC,Manuelle,Diesel,170,24990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1946143153.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,17,Renault,Master,2012,200000,DC,Manuelle,Diesel,125,13500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1910871518.htm?ac=4051296304,Non,Non,,,
16/03/2020,91,Iveco,Daily,2012,117000,DC,Manuelle,Diesel,110,13500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1945757641.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,78,Iveco,Daily,2010,280000,SC,Manuelle,Diesel,130,8600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1945734068.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,14,Ford,Transit,2018,36186,SC,Manuelle,Diesel,170,24990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1946143156.htm?ac=4051296304,Non,Non,,,
16/03/2020,34,Iveco,Daily,2006,193000,DC,Manuelle,Diesel,120,8490,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1945654086.htm?ac=4051296304,Non,Non,,,
16/03/2020,7,Iveco,Daily,2019,7800,DC,Manuelle,Diesel,140,30000,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1945709255.htm?ac=4051296304,Non,Non,,,
16/03/2020,18,Renault,Master,2011,179775,SC,Manuelle,Diesel,110,7560,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1945700404.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,49,Renault,Master,2014,145000,SC,Manuelle,Diesel,165,20388,Benne origine,Oui,Non,NA,Stiram,6,https://www.leboncoin.fr/utilitaires/1946491897.htm?ac=4051296304,Non,Non,,,
16/03/2020,60,Iveco,Daily,2009,143000,SC,Manuelle,Diesel,85,13800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946488746.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,69,Peugeot,Boxer,2018,25154,SC,Manuelle,Diesel,130,24490,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1919887693.htm?ac=4051296304,Non,Non,,,
16/03/2020,69,Peugeot,Boxer,2018,17950,SC,Manuelle,Diesel,130,24990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1914245944.htm?ac=4051296304,Non,Non,,,
16/03/2020,31,Renault,Master,2015,47000,SC,Manuelle,Diesel,110,18200,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1911281895.htm?ac=4051296304,Non,Non,,,
16/03/2020,85,Renault,Master,2016,104524,SC,Manuelle,Diesel,165,23880,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1946407015.htm?ac=4051296304,Non,Non,,,
16/03/2020,93,Iveco,Daily,2002,220000,DC,Manuelle,Diesel,110,3200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946413100.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,94,Renault,Master,2016,44500,SC,Manuelle,Diesel,125,33120,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941903329.htm?ac=4051296304,Oui,Oui,,,
16/03/2020,33,Iveco,Daily,2016,95000,SC,Manuelle,Diesel,150,23000,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1943911078.htm?ac=4051296304,Non,Oui,,,
16/03/2020,44,Iveco,Daily,2018,57004,SC,Manuelle,Diesel,140,29388,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1945661982.htm?ac=4051296304,Non,Non,,,
16/03/2020,44,Iveco,Daily,2018,62137,SC,Manuelle,Diesel,140,28788,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1945640344.htm?ac=4051296304,Non,Non,,,
17/03/2020,85,Iveco,Daily,2019,16552,SC,Manuelle,Diesel,140,33000,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1947073365.htm?ac=4051296304,Non,Oui,,,
17/03/2020,31,Iveco,Daily,2017,101000,SC,Manuelle,Diesel,180,31200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1947084410.htm?ac=4051296304,Non,Non,,,
17/03/2020,85,Iveco,Daily,2018,45436,DC,Manuelle,Diesel,140,31800,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1947077277.htm?ac=4051296304,Non,Oui,,,
17/03/2020,62,Citroen,Jumper,2017,53000,SC,Manuelle,Diesel,130,20988,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1946998528.htm?ac=4051296304,Non,Non,,,
17/03/2020,44,Renault,Maxity,2012,180000,SC,Manuelle,Diesel,140,12990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1951251963.htm?ac=4051296304,Non,Non,,Oui,13490
17/03/2020,73,Iveco,Daily,2017,52000,SC,Manuelle,Diesel,150,26399,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1946797963.htm?ac=4051296304,Non,Non,,Oui,28800
